"County","FIPS","Tract","Imprisonment_Rate","Total_Pop","IncomeMedian","pctWhite","pctBlack","pctBachelorsUp","pctUnderPoverty","pctOwner","pctRenter","UnempRate16","missing","Imprisonment_RateCounty","Total_PopCounty","IncomeMedianCounty","pctWhiteCounty","pctBlackCounty","pctBachelorsUpCounty","pctUnderPovertyCounty","pctOwnerCounty","pctRenterCounty","UnempRate16County","white","black","bachelorsUp","poverty","owner","renter","unemp","black_cat","white_cat","bachelors_cat","poverty_cat","owner_cat","renter_cat"
"Baltimore City",24510060400,"Baltimore City, Census Tract 604",575,1914,53472,34.32417274,53.22490185,55.532926,23.2,23.41333333,76.58666667,11,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,1,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510070100,"Baltimore City, Census Tract 701",2709,2326,45602,2.918832467,86.28548581,7.638402242,32.83464567,52.66272189,47.33727811,11.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510070200,"Baltimore City, Census Tract 702",2416,3021,31379,2.452830189,91.82389937,3.933136676,47.25877193,37.06659329,62.93340671,24.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510070300,"Baltimore City, Census Tract 703",2434,904,35000,3.971756399,84.99558694,15.06024096,22.15357458,26.84684685,73.15315315,12.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510070400,"Baltimore City, Census Tract 704",1149,1566,27321,8.785046729,78.75389408,36.4414843,35.9752322,8.904109589,91.09589041,17.9,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510080101,"Baltimore City, Census Tract 801.01",1506,3387,65417,30.42063095,65.87381072,32.94776119,15.81556767,69.05174548,30.94825452,5.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080102,"Baltimore City, Census Tract 801.02",1451,1930,30000,2.294921875,97.70507813,6.360708535,44.63414634,35.37712895,64.62287105,15.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510080200,"Baltimore City, Census Tract 802",2120,1179,38289,7.663316583,92.33668342,9.148264984,14.1959799,69.22110553,30.77889447,20.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080301,"Baltimore City, Census Tract 803.01",1900,1579,45446,2.32234092,91.63957269,10.25270758,20.22308438,55.95903166,44.04096834,14.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080302,"Baltimore City, Census Tract 803.02",1567,2617,41298,4.473304473,92.56854257,21.55963303,26.82395644,57.79220779,42.20779221,8.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080400,"Baltimore City, Census Tract 804",2621,992,34567,12.00787402,87.99212598,15.85518102,30.62622309,31.27530364,68.72469636,15.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510080500,"Baltimore City, Census Tract 805",2703,1369,28203,1.230769231,96.76923077,5.154639175,19.52526799,51.99081164,48.00918836,9.9,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080600,"Baltimore City, Census Tract 806",2560,1797,35221,9.39334638,89.82387476,15.81196581,29.91281019,42.02412869,57.97587131,12.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510080700,"Baltimore City, Census Tract 807",2480,887,40885,4.736842105,93.68421053,39.488117,20.48969072,65.88845655,34.11154345,7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510080800,"Baltimore City, Census Tract 808",1400,1929,48137,3.831948292,96.0757156,16.17375231,34.60192476,31.50625809,68.49374191,19,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510090100,"Baltimore City, Census Tract 901",1639,3722,52988,11.90998902,87.62349067,21.51719248,18.41753542,59.66477426,40.33522574,9.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510090200,"Baltimore City, Census Tract 902",1003,2791,82609,19.7574893,72.21825963,38.06118395,6.046065259,90.02245749,9.977542509,4.6,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,0,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510090300,"Baltimore City, Census Tract 903",1049,4005,63523,20.00458821,77.72424868,37.09628735,27.16723549,49.8405467,50.1594533,8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510090400,"Baltimore City, Census Tract 904",1445,1522,30685,12.9420617,80.81264108,11.90944882,31.79148311,15.71218796,84.28781204,3.7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510090500,"Baltimore City, Census Tract 905",1864,1717,43727,19.89283322,76.89216343,19.14893617,25.1639833,52.33474833,47.66525167,13.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510090600,"Baltimore City, Census Tract 906",2778,2628,50048,8.861726509,90.37433155,7.089552239,24.12466333,48.95267649,51.04732351,17.6,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510090700,"Baltimore City, Census Tract 907",2093,2532,30964,0.669792364,97.52176825,12.17798595,38.51239669,42.7107438,57.2892562,31.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510090800,"Baltimore City, Census Tract 908",3557,2446,31250,3.553299492,96.44670051,13.0283729,30.00417885,60.76955249,39.23044751,18.9,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510090900,"Baltimore City, Census Tract 909",2037,2455,19524,2.035729123,96.42708766,6.872635561,36.56003324,24.67694873,75.32305127,22.1,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510100100,"Baltimore City, Census Tract 1001",1927,1972,30913,4.196642686,93.40527578,8.21181888,29.89130435,36.47342995,63.52657005,17.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510100200,"Baltimore City, Census Tract 1002",2021,2771,19172,3.910795087,95.83063995,2.492522433,57.3038073,4.856254856,95.14374514,9.3,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510100300,"Baltimore City, Census Tract 1003",96,2087,56101.5459183673,20.62951935,77.41386644,0.55922725,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,TRUE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510110100,"Baltimore City, Census Tract 1101",172,3490,53407,66.34827333,26.74504041,77.86644267,15.85794655,12.66140603,87.33859397,4.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510110200,"Baltimore City, Census Tract 1102",95,6294,62703,64.20954163,27.93264733,67.91142804,18.42776927,22.73428131,77.26571869,5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120100,"Baltimore City, Census Tract 1201",82,4884,72349,59.61749835,17.34447131,80.27872732,14.638192,53.9083558,46.0916442,8.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,1,0,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510120201,"Baltimore City, Census Tract 1202.01",154,1949,81393,75.95907928,19.18158568,79.95529061,15.80899397,49.97681966,50.02318034,1.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120202,"Baltimore City, Census Tract 1202.02",31,6418,36563,59.939564,12.7563134,76.82160804,28.50220264,27.09163347,72.90836653,10.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120300,"Baltimore City, Census Tract 1203",923,3794,55074,38.60845839,56.34379263,54.47330447,25.57434991,46.44050373,53.55949627,5.7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,1,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120400,"Baltimore City, Census Tract 1204",1179,1951,50034,34.12408759,64.72019465,37.01612903,22.62905162,32.9253366,67.0746634,5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120500,"Baltimore City, Census Tract 1205",865,2313,55170,37.82360685,53.04958315,57.87423484,22.66495287,40.86305592,59.13694408,7.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,1,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120600,"Baltimore City, Census Tract 1206",618,2913,36221,44.36722751,49.89027067,44.13006757,22.07436399,16.95253291,83.04746709,5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,0,1,1,0,1,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510120700,"Baltimore City, Census Tract 1207",335,2687,61653,76.6718507,15.34473821,51.96078431,11.88669702,47.49113026,52.50886974,8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510130100,"Baltimore City, Census Tract 1301",1057,2648,25835,9.336162473,89.39072446,21.96850394,30.90692124,38.37383738,61.62616262,2.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510130200,"Baltimore City, Census Tract 1302",1526,2031,57457,20.44550517,76.69053302,35.12119649,7.413187671,57.43269606,42.56730394,6.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510130300,"Baltimore City, Census Tract 1303",2089,1867,43380,6.9179143,89.57150232,21.61144578,24.19689119,42.90139391,57.09860609,4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510130400,"Baltimore City, Census Tract 1304",2521,1666,30868,6.63627153,89.36170213,16.24251497,32.07070707,48.40182648,51.59817352,12.9,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510130600,"Baltimore City, Census Tract 1306",159,3776,91635,92.03866932,4.492465169,76.6208879,5.714285714,63.52061998,36.47938002,1.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,0,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510130700,"Baltimore City, Census Tract 1307",133,5259,72648,86.11872146,9.589041096,63.47260445,10.60639964,51.67565034,48.32434966,2.6,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510130803,"Baltimore City, Census Tract 1308.03",286,2799,62188,76.25060709,11.12190384,46.03358425,10.58823529,64.94149415,35.05850585,1.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,1,0,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510130804,"Baltimore City, Census Tract 1308.04",251,1991,62054,87.74912075,9.613130129,48.67132867,11.25866051,49.7113164,50.2886836,2.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,0,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510130805,"Baltimore City, Census Tract 1308.05",360,1112,53750,11.36363636,82.80632411,31.26315789,13.86224935,61.63905841,38.36094159,15.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510130806,"Baltimore City, Census Tract 1308.06",397,1261,95142,83.09677419,12.19354839,56.34218289,13.39031339,72.57834758,27.42165242,6.7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,1,0,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510140100,"Baltimore City, Census Tract 1401",258,5047,57292,54.49761964,39.53896267,52.92425695,14.14985591,41.70028818,58.29971182,8.4,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,1,0,1,1,0,1,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510140200,"Baltimore City, Census Tract 1402",2295,2309,23152,5.146804836,93.22970639,5.481927711,67.48133062,19.73140496,80.26859504,30,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510140300,"Baltimore City, Census Tract 1403",1964,2088,41913,7.705882353,91.88235294,21.55555556,17.31678487,42.2730006,57.7269994,3.7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150100,"Baltimore City, Census Tract 1501",2947,2477,26989,3.687396808,96.31260319,5.040871935,40.36598493,51.68845316,48.31154684,8.3,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510150200,"Baltimore City, Census Tract 1502",2751,1890,40644,0,99.71440228,4.110996917,36.18931049,36.14851081,63.85148919,11.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150300,"Baltimore City, Census Tract 1503",2265,1722,35476,1.263423879,97.53632344,3.88185654,28.99557802,47.72151899,52.27848101,10.2,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150400,"Baltimore City, Census Tract 1504",1426,3296,33702,1.294149366,97.54650849,14.36877076,22.22575517,37.80369291,62.19630709,12.8,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150500,"Baltimore City, Census Tract 1505",1418,1481,33967,10.58074781,89.41925219,16.37843337,21.63882259,40.35087719,59.64912281,12.6,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150600,"Baltimore City, Census Tract 1506",2212,2984,31250,3.218645949,96.78135405,8.397790055,40.14571949,30.05464481,69.94535519,21.7,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,0,1,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Not Majority Homeowner","Majority Renter"
"Baltimore City",24510150701,"Baltimore City, Census Tract 1507.01",950,1684,51944,1.115241636,98.88475836,23.91008174,15.1354222,68.24216676,31.75783324,0.5,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
"Baltimore City",24510150702,"Baltimore City, Census Tract 1507.02",2079,2309,50150,1.005322295,97.69367238,16.05281445,15.9077469,74.27557658,25.72442342,16.9,FALSE,1162.02040816327,588304,56101.5459183673,30.8498004617857,64.2313182538877,31.5419159532449,21.3386588769745,48.7869783283827,51.2130216716224,8.69642857142857,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter"
